Vehicle_Model,Mileage,Maintenance_History,Reported_Issues,Vehicle_Age,Fuel_Type,Transmission_Type,Engine_Size,Odometer_Reading,Last_Service_Date,Warranty_Expiry_Date,Owner_Type,Insurance_Premium,Service_History,Accident_History,Fuel_Efficiency,Tire_Condition,Brake_Condition,Battery_Status,Need_Maintenance
3,7332,1,3,9,1,0,0,10769,74,493,1,12237,9,0,11.97605588164475,0,0,0,0
0,11524,1,3,3,1,0,0,40338,118,249,0,3608,8,3,13.97004124574772,0,0,2,1
1,16619,1,4,5,0,0,4,39469,73,558,0,15291,6,0,14.468000847358194,0,0,2,1
3,10431,1,4,6,2,1,3,42184,29,338,1,3956,3,0,18.55577363457106,2,0,0,1
4,14971,0,3,6,2,1,3,38387,40,562,2,2743,7,2,15.4936103607936,2,1,1,1
2,17050,0,4,8,2,0,3,9486,178,483,0,2841,0,2,13.103298175586248,2,0,1,1
4,29628,1,0,6,0,1,0,18616,107,86,2,13564,7,1,10.470728738044862,1,1,1,0
4,5557,0,0,0,2,1,4,24505,135,332,0,17874,6,3,19.37281524228109,2,0,2,1
3,21477,1,2,2,0,0,0,5175,106,361,2,20911,9,2,17.367219371351467,0,2,1,1
1,11276,0,2,1,1,0,2,28981,15,521,1,3933,8,2,13.489103406672626,0,1,1,1
4,9091,1,3,4,2,1,1,1255,46,252,0,19295,2,2,16.644581179593125,2,0,0,0
0,22641,0,2,2,2,1,4,12618,93,595,2,8888,8,1,16.673829232283023,0,1,0,0
0,12706,0,3,4,2,0,1,18702,230,384,2,20171,8,2,18.938015178035947,1,0,2,1
0,24996,2,2,0,0,0,4,18950,169,314,0,11552,4,0,13.572823480386354,1,0,2,1
5,24915,1,3,6,2,1,3,25760,27,87,0,3575,0,2,15.26603929483513,0,2,0,1
3,20936,1,2,3,1,1,0,22653,25,654,2,20764,9,1,12.21660339672651,1,1,2,1
0,27424,2,0,0,2,0,1,21952,260,63,2,20763,8,2,10.811054019725434,0,0,2,1
3,28014,2,3,5,1,1,0,29866,16,67,2,17845,2,1,19.242450042862856,2,0,0,1
1,5113,2,0,1,1,1,4,23970,148,30,2,10164,2,1,15.433854728355538,0,2,2,1
1,10741,2,1,3,2,1,0,36,37,274,1,18320,8,3,14.339247325644063,0,2,2,1
0,22507,2,1,8,2,1,1,10992,199,465,2,10168,3,1,11.873743525531175,0,1,1,0
0,10786,1,3,5,1,1,1,37778,292,643,2,17946,3,0,14.786658024923508,2,1,2,1
2,6800,0,1,6,2,1,2,9372,244,533,2,1481,8,2,15.633804192139008,0,2,1,1
5,19491,0,2,6,1,0,1,10777,120,651,2,18838,0,0,15.870793598688657,2,1,0,0
0,12970,2,4,3,1,1,4,206,298,192,2,16287,7,3,15.255137691429663,1,2,0,1
3,23288,2,1,9,2,0,4,33382,319,385,1,2170,2,1,13.070142172065683,1,2,1,1
0,10108,2,1,9,0,0,1,11403,237,13,0,15733,2,2,16.6720119456584,1,1,2,1
1,25487,0,0,3,0,0,2,12505,143,220,0,7827,4,0,19.25918688419692,0,0,1,0
3,21962,1,3,5,0,0,2,26214,82,272,1,16012,0,3,13.31637407279672,1,2,2,1
4,22776,1,5,2,1,1,0,7961,115,226,1,18099,6,2,17.6754888825068,1,1,2,1
4,20159,1,1,9,2,0,1,34220,27,412,1,9,0,1,11.143813880027771,2,1,2,1
0,11710,1,2,8,2,0,1,17189,183,354,1,19718,1,2,18.834835451001265,1,1,0,0
0,29075,0,5,0,1,0,0,35476,85,47,0,4189,8,1,17.948300891555434,2,2,1,1
3,25967,2,3,1,1,0,0,1579,237,299,2,14765,3,0,10.346546688617632,0,2,1,1
1,25546,1,4,3,0,1,1,13159,207,143,0,1730,5,0,16.73054088220435,1,1,2,1
0,30256,0,4,6,2,0,3,7997,183,99,1,20122,5,0,11.229358344305746,0,0,1,1
1,1153,1,3,4,1,1,1,36729,163,41,0,5454,1,1,16.04634032316728,1,0,1,0
0,26736,2,5,5,2,0,0,18185,47,456,2,9646,2,1,10.02695056396946,1,0,2,1
0,5570,0,5,1,1,0,1,41309,175,182,2,13581,4,2,13.48928748930634,2,1,2,1
3,22829,1,1,6,1,1,0,16061,247,68,1,17503,0,3,16.092016000914505,2,0,2,1
5,14658,2,5,3,0,1,3,22773,71,10,1,9887,6,3,18.03583561814331,2,1,2,1
2,22894,0,4,3,2,0,4,38158,272,117,2,4681,1,2,19.40753639239797,2,1,2,1
1,8512,2,0,3,2,1,2,6317,329,290,0,2157,8,2,10.417261954831602,1,1,1,1
5,20169,2,0,5,1,1,3,40865,1,535,2,3461,7,3,13.23374105556796,2,2,0,1
4,4247,0,3,8,1,1,1,19254,327,170,0,9182,3,0,19.824856339879776,2,2,0,1
3,15811,0,0,8,0,1,4,33901,316,2,2,861,3,1,15.193320603425954,2,2,0,1
1,5934,1,3,8,2,1,3,39609,291,549,1,4753,9,0,15.67096398703237,2,1,1,0
0,9526,1,4,5,0,0,4,37690,267,126,2,19822,7,2,17.666609920253194,0,1,1,1
5,4798,2,3,3,1,0,1,18485,206,473,1,18313,2,1,10.84913715318457,0,1,2,1
4,21827,2,3,1,0,0,2,24631,167,133,2,20723,8,2,18.091109963959937,2,1,0,1
4,10230,0,1,6,0,1,4,36784,165,118,1,19359,7,0,17.165780467484925,1,0,0,0
3,20810,2,3,3,1,0,1,2229,95,500,1,11137,3,0,15.425690070051209,1,1,0,1
0,15222,1,5,4,1,1,1,39404,146,109,0,7107,2,3,15.683671624170747,0,1,2,1
0,15011,2,5,3,1,0,0,35464,251,515,0,11556,7,3,10.783620451754992,2,2,0,1
3,25534,0,1,5,1,0,2,38970,312,619,1,6530,6,1,11.355278014847348,1,2,0,1
4,28069,2,1,3,1,1,2,34658,26,581,2,15103,1,2,11.316277780683318,2,1,0,0
0,19145,0,5,1,0,1,2,7549,105,508,2,17075,2,0,18.625071078646265,1,1,0,1
3,11435,0,4,8,1,0,2,10613,209,279,1,12379,6,1,19.599068975977172,2,0,1,1
0,16387,1,2,3,0,0,4,4528,143,369,0,1116,7,1,11.18223039272915,0,0,1,0
0,18369,1,0,2,1,1,2,32773,99,6,1,6997,1,3,10.37712151173104,0,1,1,0
2,27185,1,1,1,0,0,3,5399,89,542,2,15834,5,1,13.447306926995765,2,2,0,1
0,27259,2,4,5,1,1,1,8096,70,489,2,19768,7,1,15.19161016521345,1,0,2,1
4,29644,1,5,0,0,1,3,35272,248,374,2,8226,0,3,16.348112657086084,0,2,0,1
3,13339,1,1,0,0,0,1,30794,167,163,1,1219,2,2,15.517036219555308,0,0,1,0
0,28794,1,4,4,0,1,0,13021,87,535,2,1100,8,1,19.836543328785517,1,2,0,1
0,8757,2,2,7,2,0,4,19675,54,637,0,8933,3,3,12.667507569030423,0,1,1,1
0,27310,2,3,7,0,0,1,2828,80,479,1,13508,2,0,10.949293942622626,1,1,1,1
3,2631,2,1,6,2,1,0,34516,136,226,0,19564,6,2,12.751300904935018,0,0,1,0
1,3242,2,0,5,0,1,4,47,130,477,0,5180,4,2,12.333727902978351,1,2,0,1
2,28257,0,5,4,2,0,4,780,38,607,1,7862,0,0,10.346504003152043,0,2,2,1
0,24610,0,1,0,0,1,4,15039,164,21,2,10134,5,2,16.976799877266696,2,2,1,1
0,11419,2,2,8,2,0,4,35616,73,626,1,13766,5,1,13.590806103003784,1,1,2,1
1,14914,0,4,0,2,0,1,29720,167,1,2,13492,8,3,15.523872810283567,0,0,2,1
5,22879,0,2,9,2,0,0,30912,263,225,2,2262,2,2,15.273992990025448,2,1,0,0
3,16314,1,3,1,2,1,2,35519,177,84,1,19676,8,0,17.888106111138498,0,2,2,1
2,8876,1,5,0,0,1,1,986,253,563,2,5908,1,0,17.511668158228527,1,0,0,1
0,21031,1,4,6,2,1,1,37470,258,41,0,1820,4,2,17.188910768424613,2,0,2,1
3,31166,0,0,2,0,1,2,7421,214,139,0,7052,3,0,13.95902597873313,2,2,1,1
4,14449,1,5,4,1,1,1,36804,102,17,1,3414,8,1,19.28980561937893,0,1,1,1
4,15189,1,4,6,2,1,4,2590,151,520,1,8235,1,2,19.70916215942451,2,1,2,1
3,7861,1,0,8,0,1,4,20720,264,313,1,12303,4,2,18.5905103513268,1,2,0,1
5,16611,1,3,5,0,0,4,9978,229,680,2,6945,5,0,18.19385468439256,0,2,2,1
1,25676,2,0,8,2,0,3,300,226,661,1,8251,3,1,16.5316385224774,2,1,2,1
3,17441,1,1,7,1,0,1,14408,28,695,1,5139,5,0,10.507997961597,0,0,1,0
3,14527,0,3,8,1,1,4,18302,298,21,2,14420,4,0,13.712389120969256,0,1,2,1
5,19936,2,5,4,1,1,0,38265,209,22,0,1374,0,3,19.73781227048245,0,0,2,1
1,10120,1,2,2,1,1,2,16309,270,166,2,1076,2,1,13.554115869833172,0,0,2,1
0,14846,0,4,7,1,0,1,57,219,661,1,5905,7,1,12.04144326104468,2,1,0,1
2,17690,2,5,5,2,1,1,42357,298,582,0,9445,9,1,17.992521903702198,1,1,1,1
5,26664,0,5,5,2,0,0,39611,262,5,0,17168,0,3,12.212103256911607,2,1,2,1
3,13842,1,0,2,1,0,1,28601,111,197,2,158,0,2,15.55549503779284,0,2,2,1
3,9181,2,4,6,2,1,2,24266,88,98,1,19130,0,3,16.959539258724313,2,0,2,1
3,236,1,2,8,1,0,3,32602,327,165,1,889,6,0,14.517407610485186,0,2,0,1
0,15141,1,1,0,2,1,2,1639,19,327,0,10432,6,1,11.729021173061426,1,1,1,0
3,27924,1,5,7,0,0,1,40901,163,283,0,1229,7,2,12.65736183286976,1,0,0,1
2,25774,0,3,6,0,0,3,28409,123,166,0,13821,6,1,19.91563869264087,1,2,2,1
1,11258,0,0,0,2,1,3,13065,221,208,1,12726,7,1,15.342506259936584,1,0,2,1
4,11872,0,4,7,1,0,1,15915,161,166,2,3507,8,3,15.607338565870254,2,2,2,1
2,14108,2,2,6,0,1,3,18469,324,541,2,15213,5,3,10.350372037048803,0,0,1,1
3,7137,1,0,0,0,0,0,35560,243,523,1,1669,2,3,19.89156898281368,0,0,1,0
5,15685,1,0,4,0,0,2,13554,197,178,0,2728,8,0,18.021118591716625,2,1,2,1
2,18448,1,0,2,0,0,2,11497,199,473,0,1983,2,0,19.227265825273022,1,1,1,0
4,17306,2,2,2,1,1,0,6376,320,248,2,14849,5,0,17.07194461907147,2,2,2,1
2,5097,1,3,4,0,1,3,21382,116,388,1,9839,1,0,18.21643671116735,0,0,2,1
2,7555,1,5,0,0,0,1,38910,325,212,0,1761,5,3,18.56560788910075,2,0,0,1
1,6435,2,4,1,1,1,1,31333,137,47,0,10134,2,2,14.02216635663908,2,2,1,1
2,17161,2,1,0,1,0,2,755,306,552,2,13020,6,2,10.928109385913269,0,1,0,0
5,27693,1,2,5,0,1,4,10470,176,496,2,1391,9,2,14.391067028441924,1,0,1,1
3,20939,0,5,0,1,1,3,843,168,275,2,14710,0,2,11.383377061833157,0,0,0,1
0,30574,0,4,3,0,0,0,11016,252,583,0,528,5,0,15.214564448044683,1,0,2,1
0,2668,0,2,5,1,1,1,38997,121,53,2,14143,7,1,12.122545767445525,0,0,2,1
3,1986,0,2,5,2,1,1,14018,58,252,2,5894,9,1,17.39395942573794,0,0,1,0
5,7199,2,5,1,1,1,4,10826,231,486,0,6527,0,2,11.207160122679143,1,0,2,1
4,4576,0,1,4,1,0,2,18193,107,358,1,3816,3,3,18.741441434153504,2,0,2,1
3,28105,2,3,0,1,1,0,12231,107,344,0,10101,0,0,12.90754484618016,1,1,1,1
5,24705,2,2,2,1,0,0,31703,144,134,2,3166,0,1,17.386232437421043,0,2,2,1
5,8514,2,2,6,1,0,0,17238,119,471,2,1146,2,0,10.177830225954905,2,2,1,1
1,29392,1,1,4,0,0,4,25653,258,309,2,16461,9,2,17.129262412184094,1,0,2,1
1,20550,2,4,7,1,0,2,22103,131,317,2,16322,5,2,19.556620345027845,1,2,1,1
3,22993,2,3,7,1,1,4,1002,238,513,1,8636,5,0,15.128069950363903,0,1,1,1
1,4653,1,1,3,0,1,2,3777,155,309,2,19765,0,3,11.0437111124592,1,1,1,0
0,27345,2,3,6,0,1,1,3137,285,182,2,9983,2,2,11.344634795064906,0,2,1,1
4,10635,1,5,4,1,0,4,5853,22,112,2,15013,8,2,16.663931175844525,2,2,2,1
0,13134,2,5,9,0,1,2,19933,239,8,0,16660,0,2,19.190770104809975,0,1,2,1
1,11696,2,3,7,0,0,1,6908,60,537,0,5350,4,2,16.63590530892753,2,2,1,1
2,2806,0,2,6,0,0,3,31132,32,168,1,10426,4,0,17.641975802516423,0,2,1,1
4,2612,2,3,9,0,1,4,2138,313,261,2,15130,5,1,11.926712702149532,2,2,0,1
2,30040,2,2,9,2,0,2,20165,204,23,1,14537,8,2,18.725568982553348,0,2,0,1
0,24783,2,5,1,1,0,3,34570,187,76,0,17941,0,1,16.589640115511834,2,2,1,1
5,23831,0,0,5,2,1,3,40117,53,340,2,10541,9,1,18.70575729440963,2,0,0,0
3,29882,2,2,0,1,1,4,19919,119,174,0,21120,1,3,14.262454721753866,1,0,1,1
3,21899,1,1,8,0,0,4,10421,303,319,2,7414,4,0,18.64840771245332,2,2,2,1
0,27587,1,2,7,1,0,4,546,185,670,1,1531,2,3,11.90462976291847,1,1,0,0
5,4691,1,1,5,0,0,3,24915,292,465,0,2149,6,0,19.803393302422016,0,0,1,0
5,7842,2,4,1,2,1,0,40793,196,307,1,10084,7,3,17.879077709148767,2,1,2,1
5,4024,0,0,0,0,0,0,35640,159,208,1,1897,0,2,13.637237773320138,0,1,2,1
2,15215,1,4,6,1,0,2,10370,104,43,2,11535,6,2,17.239474997720976,0,0,2,1
0,17652,1,2,7,1,1,2,38810,27,434,0,19742,6,1,18.019401276457717,2,0,1,0
3,25055,2,5,7,0,0,2,21093,112,16,1,15355,5,1,18.598586063659383,0,2,1,1
0,5339,2,3,8,1,1,1,29631,293,302,0,14874,4,3,17.75254510719678,0,1,1,1
3,7936,1,5,4,2,0,4,32605,38,112,0,15647,7,0,13.548692046006494,1,1,2,1
4,5743,2,2,0,0,1,2,6536,282,113,2,10440,3,2,11.46659222672681,1,1,1,1
2,26252,1,0,6,1,1,2,17092,68,110,1,8333,7,2,15.796733469129729,1,1,2,1
4,14216,2,2,6,2,0,0,25091,153,356,1,5417,7,2,12.319656960640131,0,0,0,1
1,9820,0,2,7,1,0,3,4139,141,444,2,7455,4,0,17.796301585407445,1,0,2,1
2,15904,0,1,1,2,0,0,7079,215,116,1,18635,2,1,14.568762933521214,0,0,2,1
5,5403,0,4,0,2,0,3,23562,85,648,0,4987,5,3,17.94326445436319,2,0,0,1
2,22946,2,5,5,1,0,2,25511,92,635,2,5873,5,1,15.733115354825788,0,0,2,1
1,693,0,1,7,0,1,3,19296,276,234,0,17003,5,2,15.605335527012068,0,1,2,1
4,19617,1,4,7,1,0,2,39442,136,403,0,7289,0,3,14.813503992514754,1,1,2,1
4,29476,1,3,1,1,0,1,37056,42,567,0,15757,7,1,11.665444912602249,2,1,1,0
0,15137,1,1,3,0,0,2,40431,29,520,2,4484,9,0,13.443028029181098,1,0,0,0
0,21936,0,2,4,0,1,4,41563,328,293,0,13747,8,0,17.408524404273788,1,2,2,1
1,28985,0,5,3,1,0,3,10952,246,460,0,11043,6,0,14.709387332574,0,0,1,1
5,29342,0,1,1,1,1,2,6307,128,223,0,7813,1,0,18.89900629508521,0,0,0,0
1,19596,0,2,1,1,0,4,39112,131,125,1,5881,8,1,10.109954362200185,1,2,1,1
1,21146,2,4,6,2,1,0,2234,181,225,2,18313,4,3,14.413649724907764,1,1,1,1
2,8552,1,0,2,2,0,4,37468,247,575,1,14169,9,0,15.925670624042516,1,1,1,0
5,22822,1,4,8,1,1,4,40566,199,220,0,4480,8,0,15.459762203926685,1,1,2,1
5,11464,2,0,4,2,0,2,22569,277,200,0,4924,2,2,13.305675726001278,1,2,2,1
5,22208,0,0,1,2,0,1,28290,294,49,1,1966,9,2,13.99470553511037,0,0,0,1
1,13902,1,4,5,0,1,1,14831,89,352,2,9490,3,3,17.732664547313473,2,1,2,1
1,1360,2,0,1,2,0,1,20626,181,335,1,19159,3,3,10.777875600000808,1,2,1,1
0,521,0,0,8,1,1,2,2927,75,51,2,4974,1,3,11.116767567199291,2,1,0,0
1,29458,2,1,7,0,1,3,13727,330,85,0,19285,1,3,13.618193862742013,2,2,1,1
0,10331,2,4,6,0,1,0,24691,62,161,2,1833,9,3,15.226240885455564,1,2,2,1
4,22576,0,3,3,1,0,0,37864,274,663,2,11230,1,2,16.287878497804318,1,1,1,1
1,27918,2,3,8,0,0,0,33976,286,59,0,734,1,2,15.652488166035944,2,1,2,1
3,22520,1,4,2,2,1,0,12818,25,64,1,769,8,1,14.091726199691117,2,2,0,1
1,17883,1,3,9,2,0,2,14489,3,292,1,55,4,3,17.236662997180616,0,1,0,0
3,28153,0,3,8,0,1,2,23863,242,378,1,372,3,2,11.344011039072946,0,0,1,1
1,12202,1,5,0,0,0,0,8216,118,180,2,15799,8,3,16.066103703127055,2,2,2,1
4,25932,1,3,5,0,1,2,9109,313,109,2,11466,1,0,14.306524109008889,1,1,0,0
3,6147,1,1,9,0,0,1,9797,110,612,1,6813,6,3,19.66864948789418,2,2,2,1
3,1266,2,1,5,1,1,1,35524,110,240,2,388,2,1,14.32238368375364,0,1,0,0
4,20495,1,3,0,1,0,4,40026,283,104,1,10740,5,1,19.337935270656136,0,0,2,1
1,2686,0,3,4,0,1,1,38136,196,391,0,4766,3,2,15.236350253920287,2,2,2,1
4,10786,1,4,6,0,0,4,28946,127,63,2,9081,0,0,16.67707941718179,1,1,0,1
1,11948,2,5,3,0,1,4,16489,326,489,1,12263,8,0,10.33601645981184,2,1,1,1
5,12858,0,3,9,2,0,1,35797,201,214,0,20610,2,0,11.394221775058565,0,0,2,1
3,6717,0,1,8,2,1,2,21630,48,1,1,1636,4,3,10.819096057707387,2,1,1,0
3,1125,1,2,5,0,0,0,9504,228,606,1,774,4,0,11.456858530734404,1,1,2,1
4,12028,0,5,1,2,1,2,32816,239,368,2,2600,8,2,19.388107593767444,1,2,1,1
1,11341,0,1,4,2,0,4,29178,183,458,1,13806,7,3,14.35826828412843,2,1,0,1
1,3106,0,4,6,2,1,0,19561,145,166,2,2685,3,2,16.573309057074457,2,0,0,1
3,24971,1,1,2,0,0,4,34122,143,507,0,522,4,1,19.6472135276822,0,0,2,1
1,8268,0,1,7,0,1,1,21205,237,66,0,8732,7,0,11.169416987643793,0,0,1,0
4,30592,1,5,3,1,0,3,6885,335,344,0,2359,7,1,10.972839767350733,0,2,1,1
1,13514,0,2,1,2,1,1,17615,50,364,2,5931,1,0,11.845748182371086,0,0,1,0
1,30121,0,3,1,2,0,0,20815,23,123,0,19843,7,1,16.53974185654052,2,2,2,1
0,20100,0,4,0,2,1,0,9474,123,558,1,8744,0,2,13.367268470931604,2,1,1,1
3,5199,0,0,5,0,0,2,12887,280,181,0,20294,8,3,16.36387373346735,1,2,0,1
4,10726,2,0,5,1,1,1,1065,148,34,2,13982,2,3,10.921240990687952,0,2,0,1
5,25994,1,2,2,0,1,1,12280,127,642,2,12029,8,2,14.199827452967495,1,0,2,1
2,9395,1,2,7,2,1,0,32848,178,642,0,15784,0,3,14.629193924867993,2,2,0,1
5,128,2,2,8,2,0,2,9757,327,482,0,21166,5,2,13.73372399942696,1,0,0,1
2,20111,2,1,7,1,0,2,41582,258,636,1,1291,9,2,17.279451694691033,2,0,2,1
5,13661,2,3,4,0,1,4,3206,98,635,1,19004,7,0,15.356542836951943,0,2,0,1
0,5266,0,1,2,0,0,3,28832,106,494,1,2638,3,2,14.40702516820039,2,0,1,0
3,30181,2,3,3,2,0,3,5006,5,539,0,10922,4,2,12.892689740370823,0,0,1,1
1,13086,0,3,0,0,0,1,38050,187,415,2,11491,5,0,11.327533984682068,1,0,1,1
2,10535,1,0,8,1,1,2,831,317,651,1,21392,3,1,10.186154538599624,0,0,0,0
5,1705,0,4,8,0,1,4,13734,279,39,2,13507,9,3,13.797236208482456,2,2,0,1
4,19065,0,0,5,1,1,4,4139,72,347,0,6936,3,2,19.69048765213291,1,1,2,1
4,24298,2,0,3,1,1,2,34825,20,377,2,7824,1,1,14.038609591139906,0,0,1,0
3,13944,1,3,4,1,1,4,16435,322,365,0,7307,7,3,14.762269923411427,1,0,2,1
4,9144,0,4,0,1,0,1,39123,324,91,2,18997,4,2,10.481276764662956,2,0,1,1
4,26785,0,0,5,1,1,0,24892,203,451,2,18421,1,2,18.33834110222275,1,1,2,1
3,16446,1,2,2,2,0,0,20309,303,75,2,12425,2,2,18.66318360459295,0,1,0,0
0,29027,2,2,2,1,0,3,14087,77,286,1,7852,3,0,11.25507002611717,2,2,1,1
4,29787,1,3,0,0,1,0,19447,12,676,2,11748,9,3,18.450481137342045,1,0,2,1
0,20716,0,4,9,1,0,4,34514,273,470,0,1479,1,0,17.416252146990068,0,2,2,1
1,6297,2,4,3,0,1,2,1889,33,57,1,10306,2,3,14.372910179795046,0,1,0,1
1,28969,0,5,2,0,1,4,34347,288,272,0,17178,1,2,17.597694288182062,0,2,1,1
4,14816,2,5,0,2,1,0,15814,151,220,2,9400,9,2,11.889820495088795,0,2,2,1
5,25050,0,5,9,1,1,1,25187,319,601,0,16928,5,1,11.749620603945674,2,0,1,1
0,8593,0,5,0,1,1,2,1174,164,125,2,6879,6,2,10.61484819912211,1,2,1,1
3,13351,1,0,3,0,0,3,28822,173,324,0,4922,0,1,10.642012215923575,1,1,0,0
5,9987,1,4,1,0,1,4,21161,1,388,1,9941,8,1,15.704053686562585,2,2,1,1
2,9463,0,4,7,1,1,0,11757,193,81,2,5661,2,3,12.167313165627508,1,2,0,1
2,26743,0,5,5,2,1,4,13782,332,580,0,20409,6,2,16.64696345774691,1,1,1,1
5,21202,1,5,8,2,0,4,7005,253,656,1,19945,8,2,14.333604583886409,1,0,2,1
0,25168,2,0,7,0,0,2,2437,161,529,0,7914,0,1,16.95547354242082,1,2,1,1
4,14941,2,1,3,1,0,1,37998,25,596,0,12328,6,3,14.334657223999962,1,0,1,0
5,187,0,1,0,0,1,3,21028,193,543,0,15722,1,0,17.01608551791003,1,2,1,1
5,20447,1,4,4,0,0,2,41506,316,372,0,4169,0,1,15.482363176029695,0,1,2,1
3,18858,0,0,7,1,1,1,8335,222,341,2,5235,6,2,11.385174985148335,0,1,1,0
1,30840,0,5,0,1,0,2,22512,79,160,1,3568,5,1,18.561645064882768,2,2,0,1
5,4509,2,2,5,0,1,3,41006,154,262,0,16309,9,0,11.373755212464363,0,2,0,1
3,3423,1,0,5,0,1,2,4676,211,117,2,5630,4,1,10.424724632590712,2,2,1,1
5,25624,2,1,9,0,0,3,29174,311,360,1,17781,8,3,11.09399688263555,2,1,2,1
4,22499,1,0,3,1,0,2,22550,192,659,0,20619,8,1,14.342088742878229,2,1,0,0
5,3488,1,0,5,1,1,1,26956,329,624,1,18171,4,0,19.411223301316173,2,2,1,1
3,29532,1,0,0,1,1,4,36624,66,694,1,20234,9,0,15.888194802141667,1,1,0,0
4,10594,2,0,1,0,0,4,5678,67,610,0,19528,1,1,18.60514944940721,1,1,2,1
5,23320,1,2,2,0,0,2,22383,61,253,2,13055,2,2,12.582364564310389,2,2,2,1
4,11577,2,5,0,0,0,3,32678,198,360,0,20636,6,2,13.275107309882753,1,0,0,1
2,12734,2,3,0,0,0,4,10618,196,161,0,19173,9,0,17.73043604297246,0,1,1,1
0,24607,1,3,3,0,0,2,22847,333,655,1,5176,6,2,19.391138373123493,2,2,1,1
3,29012,2,2,8,2,0,3,15645,3,591,1,3440,6,1,12.30686986272297,2,0,0,1
2,3101,2,2,8,1,1,0,9624,144,566,0,3390,4,0,10.179720350116629,1,2,1,1
3,16719,0,3,1,2,1,1,21727,34,460,2,9375,8,2,13.37825400045442,2,0,2,1
0,9820,2,4,9,1,1,3,28263,129,499,1,19871,2,0,17.1429260052481,1,2,0,1
0,25453,2,3,7,0,0,4,38277,248,80,0,9874,4,2,16.466973787722775,1,1,0,1
2,26592,0,3,7,1,1,2,37251,59,265,1,9207,5,1,15.937630825036871,0,0,1,1
1,8122,1,4,0,1,0,1,16645,166,390,1,7924,6,2,18.13076134825677,1,0,2,1
3,21802,2,1,8,2,1,0,10492,205,615,1,13687,1,3,17.229535005279654,0,0,1,0
5,10286,2,5,9,0,0,2,12556,184,388,0,4768,2,3,17.345935679310447,0,0,1,1
2,21873,1,1,5,0,1,2,8135,242,559,1,16117,2,1,11.23299247257406,2,0,2,1
2,2531,1,2,2,0,0,1,21575,43,231,0,19728,6,2,14.06351220975763,2,2,1,1
3,14771,1,1,8,0,0,2,40325,25,681,2,16284,9,0,13.787160793197495,1,0,0,0
5,19149,0,4,8,0,0,3,22850,57,394,0,17392,3,2,15.141174218777074,2,1,2,1
3,1731,0,0,7,1,1,4,5518,290,55,0,18120,6,0,14.54714412897937,1,0,0,0
3,14348,1,4,5,0,1,4,36296,238,74,1,3284,8,0,13.06803923268537,0,0,2,1
2,7004,2,3,3,0,0,2,7520,290,152,0,2476,7,2,16.65794183975363,1,2,0,1
3,423,0,1,7,0,0,0,36481,208,490,1,2908,5,0,17.11821188034919,0,2,1,1
5,6937,1,0,2,2,0,0,4797,107,623,0,2554,5,1,17.35384815150941,2,0,1,0
3,5159,2,2,5,1,0,0,32627,301,121,1,2291,2,2,19.937437439587097,2,2,0,1
4,30697,0,2,0,2,1,1,8965,176,459,0,14058,0,1,15.48122167955644,2,1,2,1
3,15851,1,1,2,2,0,2,15708,37,116,1,18402,3,2,17.430241909044945,0,0,0,0
2,25718,1,5,4,1,1,4,24876,129,279,0,1096,0,3,14.474887145385903,0,2,0,1
0,1620,2,1,9,0,0,2,26623,118,248,0,17202,8,3,17.034981314369727,2,0,1,1
3,11488,0,3,0,0,0,0,21475,244,524,1,12468,2,0,18.559065861179597,1,2,2,1
1,8166,2,3,2,2,0,2,7069,90,3,1,13855,9,3,12.771059671824911,0,2,0,1
2,19187,2,0,1,0,1,1,24819,35,265,0,9769,8,1,11.808698140290677,0,0,0,0
0,2535,0,0,2,2,1,3,41365,276,652,2,4930,7,2,19.152931527924284,1,1,0,1
5,6762,2,1,3,0,0,0,22530,283,535,0,12560,2,0,16.48976765378629,0,0,2,1
1,22785,2,3,4,1,0,2,31064,30,397,0,542,7,2,14.648286009596262,2,2,2,1
1,18162,1,4,5,1,0,4,9481,74,78,2,1523,2,2,19.960522133040456,0,2,0,1
4,19885,2,1,6,2,0,2,2822,274,406,2,5811,4,0,13.744215473094451,0,0,0,0
5,26193,2,3,0,1,0,1,3790,23,57,2,19240,4,0,17.262378759433165,2,2,1,1
0,15250,1,3,9,1,1,2,5706,68,322,1,13786,8,3,12.110130621181783,2,1,1,1
2,3550,2,0,0,1,1,4,6109,82,458,1,2501,0,3,15.415198741701458,0,0,2,1
4,807,2,5,4,1,1,4,83,268,243,2,19104,3,3,11.12668222278726,2,2,1,1
5,21990,1,5,0,1,1,1,18909,9,107,2,2000,1,1,13.732675607644447,1,1,1,1
3,21970,1,4,4,1,0,1,41166,278,260,1,18488,7,1,11.37324129997382,2,1,2,1
1,31072,0,2,0,0,0,2,18241,287,260,1,3264,3,1,12.110482240310922,1,0,2,1
3,28659,0,5,8,1,0,0,7115,82,267,0,15093,1,2,10.742940764421812,0,1,2,1
4,13491,0,4,0,0,0,4,28254,176,323,0,15583,7,3,12.529167951844569,1,0,2,1
0,7292,1,4,6,0,0,1,21245,42,160,2,5480,7,3,18.152438445895577,0,1,2,1
4,26233,2,4,8,1,1,4,40139,100,166,2,4197,1,0,18.51928490188296,0,2,0,1
5,30246,1,2,3,2,1,4,17398,190,235,0,17845,3,2,18.746537937136885,0,2,2,1
1,27467,0,4,6,1,0,4,34135,290,117,0,6586,6,1,11.92663109863664,2,0,0,1
